benchmark,smt,event,duration,result
GUAVA-174_1,smt-220,update,30,
FASTJSON-79_1,smt-99,check,0,false
GUAVA-174_1,smt-191,check,0,false
FASTJSON-79_1,smt-99,solve,16,UNSAT
FASTJSON-79_1,smt-99,update,1,
FASTJSON-79_1,smt-43,check,0,false
FASTJSON-79_1,smt-43,solve,3,UNSAT
FASTJSON-79_1,smt-43,update,0,
SPOON-151_1,smt-825,solve,93,UNSAT
SPOON-151_1,smt-825,update,0,
FASTJSON-79_1,smt-47,check,0,false
SPOON-151_1,smt-225,check,0,false
FASTJSON-79_1,smt-47,solve,38,UNSAT
FASTJSON-79_1,smt-47,update,1,
GUAVA-174_1,smt-191,solve,48,UNSAT
GUAVA-174_1,smt-191,update,0,
FASTJSON-79_1,smt-101,check,0,false
GUAVA-174_1,smt-37,check,0,false
SPOON-151_1,smt-225,solve,48,UNSAT
SPOON-151_1,smt-225,update,1,
SPOON-151_1,smt-795,check,0,false
FASTJSON-79_1,smt-101,solve,29,UNSAT
FASTJSON-79_1,smt-101,update,0,
FASTJSON-79_1,smt-30,check,0,false
FASTJSON-79_1,smt-30,solve,25,UNSAT
FASTJSON-79_1,smt-30,update,0,
FASTJSON-79_1,smt-40,check,0,false
GUAVA-174_1,smt-37,solve,131,UNSAT
GUAVA-174_1,smt-37,update,0,
GUAVA-174_1,smt-1,check,0,false
FASTJSON-79_1,smt-40,solve,20,UNSAT
FASTJSON-79_1,smt-40,update,0,
GUAVA-174_1,smt-1,solve,10,UNSAT
GUAVA-174_1,smt-1,update,6,
FASTJSON-79_1,smt-111,check,0,false
GUAVA-174_1,smt-142,check,0,false
FASTJSON-79_1,smt-111,solve,10,UNSAT
FASTJSON-79_1,smt-111,update,1,
FASTJSON-79_1,smt-20,check,0,false
GUAVA-174_1,smt-142,solve,9,SAT
GUAVA-174_1,smt-162,check,0,false
FASTJSON-79_1,smt-20,solve,17,UNSAT
FASTJSON-79_1,smt-20,update,0,
FASTJSON-79_1,smt-74,check,0,false
FASTJSON-79_1,smt-74,solve,3,UNSAT
FASTJSON-79_1,smt-74,update,0,
FASTJSON-79_1,smt-69,check,0,false
SEATA-24_1,smt-4,solve,2781,SAT
FASTJSON-79_1,smt-69,solve,16,UNSAT
FASTJSON-79_1,smt-69,update,2,
GUAVA-174_1,smt-162,solve,92,UNSAT
GUAVA-174_1,smt-162,update,0,
FASTJSON-79_1,smt-3,check,0,false
GUAVA-174_1,smt-87,check,0,false
SEATA-24_1,smt-24,check,0,false
GUAVA-174_1,smt-87,solve,6,SAT
FASTJSON-79_1,smt-3,solve,16,UNSAT
FASTJSON-79_1,smt-3,update,1,
GUAVA-174_1,smt-158,check,0,false
FASTJSON-79_1,smt-81,check,0,false
FASTJSON-79_1,smt-81,solve,4,UNSAT
FASTJSON-79_1,smt-81,update,0,
FASTJSON-79_1,smt-10,check,0,false
FASTJSON-39_1,smt-18,solve,5090,UNKNOWN
FASTJSON-79_1,smt-10,solve,28,UNSAT
FASTJSON-79_1,smt-10,update,1,
FASTJSON-79_1,smt-49,check,0,false
GUAVA-174_1,smt-158,solve,28,UNSAT
GUAVA-174_1,smt-158,update,0,
FASTJSON-79_1,smt-49,solve,13,UNSAT
FASTJSON-79_1,smt-49,update,0,
FASTJSON-79_1,smt-83,check,0,false
SEATA-24_1,smt-24,solve,82,UNSAT
SEATA-24_1,smt-24,update,0,
SEATA-24_1,smt-36,check,0,false
FASTJSON-39_1,smt-4,check,0,false
SEATA-24_1,smt-36,solve,19,SAT
FASTJSON-79_1,smt-83,solve,22,UNSAT
FASTJSON-79_1,smt-83,update,0,
SEATA-24_1,smt-25,check,0,false
SPOON-151_1,smt-795,solve,338,UNSAT
SPOON-151_1,smt-795,update,1,
FASTJSON-79_1,smt-13,check,0,false
GUAVA-174_1,smt-237,check,0,false
FASTJSON-39_1,smt-4,solve,40,UNSAT
FASTJSON-39_1,smt-4,update,1,
SEATA-24_1,smt-25,solve,13,SAT
FASTJSON-39_1,smt-24,check,0,false
SEATA-24_1,smt-32,check,0,false
SPOON-151_1,smt-1173,check,0,false
FASTJSON-39_1,smt-24,solve,11,SAT
FASTJSON-39_1,smt-36,check,0,false
FASTJSON-79_1,smt-13,solve,30,UNSAT
FASTJSON-79_1,smt-13,update,0,
FASTJSON-79_1,smt-102,check,0,false
FASTJSON-79_1,smt-102,solve,3,UNSAT
FASTJSON-79_1,smt-102,update,0,
FASTJSON-39_1,smt-36,solve,9,SAT
FASTJSON-79_1,smt-17,check,0,false
FASTJSON-39_1,smt-38,check,0,false
FASTJSON-79_1,smt-17,solve,21,UNSAT
FASTJSON-79_1,smt-17,update,1,
FASTJSON-79_1,smt-21,check,0,false
FASTJSON-79_1,smt-21,solve,19,UNSAT
FASTJSON-79_1,smt-21,update,0,
FASTJSON-79_1,smt-58,check,0,false
SEATA-24_1,smt-32,solve,115,UNSAT
SEATA-24_1,smt-32,update,1,
FASTJSON-79_1,smt-58,solve,31,UNSAT
FASTJSON-79_1,smt-58,update,0,
FASTJSON-79_1,smt-51,check,0,false
SEATA-24_1,smt-30,check,0,false
SEATA-24_1,smt-30,solve,8,UNSAT
SEATA-24_1,smt-30,update,0,
SEATA-24_1,smt-20,check,0,false
FASTJSON-79_1,smt-51,solve,29,UNSAT
FASTJSON-79_1,smt-51,update,0,
FASTJSON-79_1,smt-71,check,0,false
FASTJSON-79_1,smt-71,solve,3,UNSAT
FASTJSON-79_1,smt-71,update,0,
FASTJSON-79_1,smt-26,check,0,false
SPOON-151_1,smt-1173,solve,189,UNSAT
SPOON-151_1,smt-1173,update,1,
SPOON-151_1,smt-952,check,0,false
FASTJSON-79_1,smt-26,solve,30,UNSAT
FASTJSON-79_1,smt-26,update,0,
FASTJSON-79_1,smt-110,check,0,false
FASTJSON-79_1,smt-110,solve,17,UNSAT
FASTJSON-79_1,smt-110,update,0,
FASTJSON-79_1,smt-52,check,0,false
FASTJSON-79_1,smt-52,solve,26,UNSAT
FASTJSON-79_1,smt-52,update,0,
FASTJSON-79_1,smt-39,check,0,false
SPOON-151_1,smt-952,solve,64,UNSAT
SPOON-151_1,smt-952,update,0,
SPOON-151_1,smt-908,check,0,false
FASTJSON-39_1,smt-38,solve,1080,SAT
FASTJSON-79_1,smt-39,solve,22,UNSAT
FASTJSON-79_1,smt-39,update,0,
FASTJSON-79_1,smt-46,check,0,false
FASTJSON-39_1,smt-25,check,0,false
FASTJSON-79_1,smt-46,solve,30,UNSAT
FASTJSON-79_1,smt-46,update,0,
FASTJSON-79_1,smt-2,check,0,false
FASTJSON-79_1,smt-2,solve,8,UNSAT
FASTJSON-79_1,smt-2,update,0,
FASTJSON-79_1,smt-79,check,0,false
SPOON-151_1,smt-908,solve,73,UNSAT
SPOON-151_1,smt-908,update,0,
SPOON-151_1,smt-227,check,0,false
FASTJSON-79_1,smt-79,solve,20,UNSAT
FASTJSON-79_1,smt-79,update,0,
FASTJSON-79_1,smt-8,check,0,false
FASTJSON-39_1,smt-25,solve,100,UNSAT
FASTJSON-39_1,smt-25,update,0,
FASTJSON-79_1,smt-8,solve,7,UNSAT
FASTJSON-79_1,smt-8,update,0,
FASTJSON-79_1,smt-19,check,0,false
FASTJSON-39_1,smt-32,check,0,false
SPOON-151_1,smt-227,solve,34,UNSAT
SPOON-151_1,smt-227,update,0,
SPOON-151_1,smt-560,check,0,false
FASTJSON-79_1,smt-19,solve,26,UNSAT
FASTJSON-79_1,smt-19,update,0,
FASTJSON-79_1,smt-95,check,0,false
FASTJSON-79_1,smt-95,solve,2,UNSAT
FASTJSON-79_1,smt-95,update,0,
FASTJSON-79_1,smt-84,check,0,false
FASTJSON-79_1,smt-84,solve,20,UNSAT
FASTJSON-79_1,smt-84,update,0,
FASTJSON-79_1,smt-78,check,0,false
FASTJSON-79_1,smt-78,solve,17,UNSAT
FASTJSON-79_1,smt-78,update,0,
FASTJSON-79_1,smt-80,check,0,false
FASTJSON-79_1,smt-80,solve,24,UNSAT
FASTJSON-79_1,smt-80,update,1,
FASTJSON-79_1,smt-33,check,0,false
FASTJSON-79_1,smt-33,solve,2,UNSAT
FASTJSON-79_1,smt-33,update,0,
FASTJSON-79_1,smt-73,check,0,false
FASTJSON-79_1,smt-73,solve,3,UNSAT
FASTJSON-79_1,smt-73,update,0,
FASTJSON-79_1,smt-105,check,0,false
FASTJSON-79_1,smt-105,solve,26,UNSAT
FASTJSON-79_1,smt-105,update,0,
FASTJSON-79_1,smt-107,check,0,false
FASTJSON-79_1,smt-107,solve,2,UNSAT
FASTJSON-79_1,smt-107,update,0,
FASTJSON-79_1,smt-93,check,0,false
SPOON-151_1,smt-560,solve,246,UNSAT
SPOON-151_1,smt-560,update,0,
SPOON-151_1,smt-361,check,0,false
FASTJSON-79_1,smt-93,solve,47,UNSAT
FASTJSON-79_1,smt-93,update,0,
FASTJSON-79_1,smt-70,check,0,false
SEATA-24_1,smt-20,solve,1688,SAT
FASTJSON-79_1,smt-70,solve,3,UNSAT
FASTJSON-79_1,smt-70,update,0,
FASTJSON-79_1,smt-96,check,0,false
FASTJSON-79_1,smt-96,solve,3,UNSAT
FASTJSON-79_1,smt-96,update,0,
FASTJSON-104_1,smt-87,solve,5011,UNKNOWN
FASTJSON-79_1,smt-91,check,0,false
SPOON-151_1,smt-361,solve,37,UNSAT
SPOON-151_1,smt-361,update,0,
FASTJSON-104_1,smt-31,check,0,false
SEATA-24_1,smt-3,check,0,false
FASTJSON-104_1,smt-31,solve,4,SAT
FASTJSON-79_1,smt-91,solve,19,UNSAT
FASTJSON-79_1,smt-91,update,0,
SPOON-151_1,smt-730,check,0,false
FASTJSON-79_1,smt-35,check,0,false
FASTJSON-104_1,smt-89,check,0,false
FASTJSON-39_1,smt-32,solve,1092,SAT
FASTJSON-39_1,smt-30,check,0,false
FASTJSON-79_1,smt-35,solve,32,UNSAT
FASTJSON-79_1,smt-35,update,0,
FASTJSON-79_1,smt-98,check,0,false
FASTJSON-79_1,smt-98,solve,26,UNSAT
FASTJSON-79_1,smt-98,update,0,
FASTJSON-79_1,smt-56,check,0,false
FASTJSON-79_1,smt-56,solve,21,UNSAT
FASTJSON-79_1,smt-56,update,0,
FASTJSON-79_1,smt-28,check,0,false
FASTJSON-104_1,smt-89,solve,168,UNSAT
FASTJSON-104_1,smt-89,update,0,
SPOON-151_1,smt-730,solve,186,UNSAT
SPOON-151_1,smt-730,update,0,
FASTJSON-79_1,smt-28,solve,23,UNSAT
FASTJSON-79_1,smt-28,update,0,
FASTJSON-79_1,smt-34,check,0,false
FASTJSON-104_1,smt-53,check,0,false
SPOON-151_1,smt-622,check,0,false
FASTJSON-79_1,smt-34,solve,20,UNSAT
FASTJSON-79_1,smt-34,update,0,
FASTJSON-79_1,smt-68,check,0,false
FASTJSON-79_1,smt-68,solve,20,UNSAT
FASTJSON-79_1,smt-68,update,0,
FASTJSON-79_1,smt-11,check,0,false
FASTJSON-79_1,smt-11,solve,20,UNSAT
FASTJSON-79_1,smt-11,update,0,
FASTJSON-79_1,smt-50,check,0,false
FASTJSON-79_1,smt-50,solve,37,UNSAT
FASTJSON-79_1,smt-50,update,0,
FASTJSON-79_1,smt-44,check,0,false
FASTJSON-79_1,smt-44,solve,3,UNSAT
FASTJSON-79_1,smt-44,update,0,
FASTJSON-79_1,smt-16,check,0,false
FASTJSON-79_1,smt-16,solve,13,UNSAT
FASTJSON-79_1,smt-16,update,0,
FASTJSON-79_1,smt-94,check,0,false
FASTJSON-79_1,smt-94,solve,33,UNSAT
FASTJSON-79_1,smt-94,update,0,
FASTJSON-79_1,smt-9,check,0,false
SPOON-151_1,smt-622,solve,301,UNSAT
SPOON-151_1,smt-622,update,0,
FASTJSON-79_1,smt-9,solve,25,UNSAT
FASTJSON-79_1,smt-9,update,0,
FASTJSON-79_1,smt-12,check,0,false
FASTJSON-39_1,smt-30,solve,1457,SAT
SPOON-151_1,smt-935,check,0,false
FASTJSON-79_1,smt-12,solve,19,UNSAT
FASTJSON-79_1,smt-12,update,0,
FASTJSON-79_1,smt-61,check,0,false
FASTJSON-39_1,smt-40,check,0,false
FASTJSON-79_1,smt-61,solve,24,UNSAT
FASTJSON-79_1,smt-61,update,0,
FASTJSON-79_1,smt-108,check,0,false
SEATA-24_1,smt-3,solve,1849,SAT
FASTJSON-79_1,smt-108,solve,17,UNSAT
FASTJSON-79_1,smt-108,update,0,
SEATA-24_1,smt-10,check,0,false
FASTJSON-79_1,smt-22,check,0,false
SPOON-151_1,smt-935,solve,197,UNSAT
SPOON-151_1,smt-935,update,0,
SPOON-151_1,smt-271,check,0,false
FASTJSON-79_1,smt-22,solve,26,UNSAT
FASTJSON-79_1,smt-22,update,0,
FASTJSON-79_1,smt-62,check,0,false
FASTJSON-79_1,smt-62,solve,21,UNSAT
FASTJSON-79_1,smt-62,update,0,
FASTJSON-79_1,smt-63,check,0,false
SEATA-24_1,smt-10,solve,75,UNSAT
SEATA-24_1,smt-10,update,0,
SEATA-24_1,smt-13,check,0,false
SPOON-151_1,smt-271,solve,87,UNSAT
SPOON-151_1,smt-271,update,0,
FASTJSON-104_1,smt-53,solve,1778,SAT
FASTJSON-79_1,smt-63,solve,39,UNSAT
FASTJSON-79_1,smt-63,update,0,
SPOON-151_1,smt-731,check,0,false
FASTJSON-79_1,smt-41,check,0,false
FASTJSON-79_1,smt-41,solve,2,UNSAT
FASTJSON-79_1,smt-41,update,0,
FASTJSON-79_1,smt-72,check,0,false
FASTJSON-104_1,smt-7,check,0,false
FASTJSON-104_1,smt-7,solve,3,SAT
FASTJSON-79_1,smt-72,solve,26,UNSAT
FASTJSON-79_1,smt-72,update,0,
FASTJSON-104_1,smt-27,check,0,false
FASTJSON-79_1,smt-112,check,0,false
FASTJSON-104_1,smt-27,solve,5,SAT
FASTJSON-104_1,smt-75,check,0,false
FASTJSON-104_1,smt-75,solve,4,SAT
FASTJSON-104_1,smt-67,check,0,false
SEATA-24_1,smt-13,solve,100,UNSAT
SEATA-24_1,smt-13,update,0,
SEATA-24_1,smt-17,check,0,false
FASTJSON-79_1,smt-112,solve,27,UNSAT
FASTJSON-79_1,smt-112,update,0,
FASTJSON-79_1,smt-6,check,0,false
SPOON-151_1,smt-731,solve,110,UNSAT
SPOON-151_1,smt-731,update,1,
FASTJSON-79_1,smt-6,solve,8,UNSAT
FASTJSON-79_1,smt-6,update,1,
FASTJSON-79_1,smt-103,check,0,false
FASTJSON-39_1,smt-40,solve,994,SAT
SPOON-151_1,smt-1081,check,0,false
FASTJSON-39_1,smt-20,check,0,false
FASTJSON-79_1,smt-103,solve,26,UNSAT
FASTJSON-79_1,smt-103,update,0,
FASTJSON-39_1,smt-20,solve,6,SAT
FASTJSON-79_1,smt-29,check,0,false
FASTJSON-39_1,smt-3,check,0,false
FASTJSON-79_1,smt-29,solve,14,UNSAT
FASTJSON-79_1,smt-29,update,0,
FASTJSON-79_1,smt-5,check,0,false
SEATA-24_1,smt-17,solve,70,UNSAT
SEATA-24_1,smt-17,update,0,
FASTJSON-79_1,smt-5,solve,7,UNSAT
FASTJSON-79_1,smt-5,update,0,
FASTJSON-79_1,smt-86,check,0,false
SEATA-24_1,smt-21,check,0,false
FASTJSON-79_1,smt-86,solve,27,UNSAT
FASTJSON-79_1,smt-86,update,0,
FASTJSON-79_1,smt-106,check,0,false
FASTJSON-79_1,smt-106,solve,17,UNSAT
FASTJSON-79_1,smt-106,update,0,
FASTJSON-79_1,smt-15,check,0,false
FASTJSON-79_1,smt-15,solve,16,UNSAT
FASTJSON-79_1,smt-15,update,0,
FASTJSON-79_1,smt-14,check,0,false
SEATA-24_1,smt-21,solve,77,UNSAT
SEATA-24_1,smt-21,update,0,
SEATA-24_1,smt-26,check,0,false
SPOON-151_1,smt-1081,solve,184,UNSAT
SPOON-151_1,smt-1081,update,0,
FASTJSON-79_1,smt-14,solve,14,UNSAT
FASTJSON-79_1,smt-14,update,0,
SEATA-24_1,smt-26,solve,5,UNSAT
SEATA-24_1,smt-26,update,0,
FASTJSON-79_1,smt-65,check,0,false
SEATA-24_1,smt-2,check,0,false
FASTJSON-79_1,smt-65,solve,3,UNSAT
FASTJSON-79_1,smt-65,update,0,
SEATA-24_1,smt-2,solve,3,SAT
FASTJSON-79_1,smt-113,check,0,false
SEATA-24_1,smt-8,check,0,false
SPOON-151_1,smt-1001,check,0,false
SEATA-24_1,smt-8,solve,10,SAT
SEATA-24_1,smt-19,check,0,false
FASTJSON-79_1,smt-113,solve,19,UNSAT
FASTJSON-79_1,smt-113,update,0,
FASTJSON-79_1,smt-54,check,0,false
SEATA-24_1,smt-19,solve,7,UNSAT
SEATA-24_1,smt-19,update,0,
SEATA-24_1,smt-33,check,0,false
FASTJSON-79_1,smt-54,solve,14,UNSAT
FASTJSON-79_1,smt-54,update,0,
FASTJSON-79_1,smt-55,check,0,false
FASTJSON-39_1,smt-3,solve,790,SAT
FASTJSON-79_1,smt-55,solve,35,UNSAT
FASTJSON-79_1,smt-55,update,0,
FASTJSON-79_1,smt-109,check,0,false
SPOON-151_1,smt-1001,solve,102,UNSAT
SPOON-151_1,smt-1001,update,0,
SEATA-24_1,smt-33,solve,71,UNSAT
SEATA-24_1,smt-33,update,1,
FASTJSON-39_1,smt-10,check,0,false
SPOON-151_1,smt-517,check,0,false
FASTJSON-79_1,smt-109,solve,21,UNSAT
FASTJSON-79_1,smt-109,update,0,
SEATA-24_1,smt-35,check,0,false
FASTJSON-79_1,smt-23,check,0,false
FASTJSON-79_1,smt-23,solve,21,UNSAT
FASTJSON-79_1,smt-23,update,0,
FASTJSON-79_1,smt-77,check,0,false
FASTJSON-79_1,smt-77,solve,11,UNSAT
FASTJSON-79_1,smt-77,update,0,
GUAVA-249_1,smt-57,check,0,false
GUAVA-249_1,smt-57,solve,3,SAT
GUAVA-249_1,smt-37,check,0,false
GUAVA-249_1,smt-37,solve,10,SAT
GUAVA-249_1,smt-1,check,0,false
SEATA-24_1,smt-35,solve,74,UNSAT
SEATA-24_1,smt-35,update,0,
GUAVA-249_1,smt-1,solve,9,SAT
GUAVA-249_1,smt-31,check,0,false
SEATA-24_1,smt-28,check,0,false
GUAVA-249_1,smt-31,solve,3,SAT
GUAVA-249_1,smt-53,check,0,false
GUAVA-249_1,smt-53,solve,3,SAT
GUAVA-249_1,smt-7,check,0,false
GUAVA-249_1,smt-7,solve,4,SAT
